0.000146901,2.5766e-05,2.33324e-05,2.50433e-05,2.53646e-05,2.56328e-05,2.84715e-05,6.79353e-05,2.83793e-05,5.7878e-05,3.98429e-05,8.25059e-05,5.12023e-05,7.58413e-05,0.000866568,0.00149323,0.00257644,0.00488126,0.00931158,0.0183926,0.0364182,0.0712061,0.143097,0.286258,
0.00013409,3.13269e-05,2.53515e-05,2.51904e-05,2.32412e-05,2.5332e-05,2.81446e-05,2.79713e-05,2.79928e-05,2.92817e-05,3.60636e-05,7.01156e-05,5.1572e-05,7.4381e-05,0.000823876,0.00134218,0.00263131,0.00486529,0.0092647,0.0183698,0.0360521,0.0716456,0.143176,0.285867,
0.000166858,2.60361e-05,9.2404e-05,2.56067e-05,9.16608e-05,2.51951e-05,9.73269e-05,2.80924e-05,9.87193e-05,3.18196e-05,0.000105617,0.000162334,0.000124235,7.50199e-05,0.000753623,0.0014388,0.00247677,0.00479519,0.00918728,0.0182333,0.0362414,0.0719533,0.143473,0.284411,
0.00010257,3.20263e-05,6.05062e-05,2.51951e-05,6.07511e-05,2.56533e-05,6.42557e-05,2.86316e-05,2.86587e-05,3.01888e-05,8.32621e-05,4.98109e-05,5.31087e-05,7.55144e-05,0.000834573,0.00139924,0.00263624,0.00490771,0.00940807,0.0181936,0.0360318,0.0718209,0.143302,0.286092,
9.98946e-05,2.92333e-05,3.86452e-05,2.57362e-05,2.8111e-05,3.03984e-05,2.94903e-05,6.57942e-05,2.84268e-05,3.22517e-05,7.56187e-05,7.50441e-05,0.000102984,0.000115705,0.000901154,0.00146314,0.00255606,0.00484193,0.00931922,0.0181793,0.0364656,0.0710962,0.143081,0.284547,
4.75077e-05,2.69851e-05,2.64868e-05,2.65678e-05,2.63304e-05,2.89949e-05,3.03676e-05,2.70791e-05,2.96766e-05,3.08752e-05,4.88739e-05,4.12464e-05,6.77584e-05,7.76211e-05,0.000841292,0.00135889,0.00259721,0.0048855,0.00937667,0.0183858,0.0360015,0.0718664,0.144596,0.286011,
4.64888e-05,2.9223e-05,2.65157e-05,2.68957e-05,2.65203e-05,2.66228e-05,3.02596e-05,2.69562e-05,2.93367e-05,3.04272e-05,3.54722e-05,4.20148e-05,5.72205e-05,8.13548e-05,0.000866879,0.00141632,0.00255859,0.00479429,0.0093897,0.0182878,0.0363904,0.0717941,0.143324,0.283234,
9.51318e-05,5.19138e-05,2.63564e-05,2.62782e-05,2.62717e-05,2.86242e-05,3.01376e-05,2.94372e-05,2.95006e-05,3.07094e-05,4.60641e-05,4.63892e-05,6.25588e-05,8.21501e-05,0.000821291,0.0013895,0.00263501,0.00489681,0.00952594,0.0183155,0.0363621,0.071699,0.143414,0.286295,
5.58905e-05,2.70242e-05,3.1583e-05,2.6308e-05,2.96086e-05,2.6633e-05,4.05852e-05,2.69664e-05,2.92026e-05,3.04561e-05,5.76023e-05,6.4102e-05,7.35922e-05,0.000123684,0.000912655,0.00139927,0.00254133,0.00489501,0.00936674,0.0183349,0.0363285,0.0725336,0.143364,0.286453,
9.54764e-05,9.37423e-05,2.64738e-05,9.51085e-05,2.66619e-05,9.44911e-05,3.32929e-05,9.87267e-05,3.01627e-05,0.00010148,0.00010492,7.50301e-05,9.84669e-05,0.000118704,0.000856381,0.00151687,0.00261381,0.00490328,0.00944087,0.018343,0.0363137,0.072689,0.143438,0.286454,
9.74545e-05,9.61991e-05,2.67671e-05,9.79127e-05,2.63331e-05,0.000127651,3.16212e-05,0.000127764,2.99886e-05,0.000107484,0.000106748,0.000141665,0.000164847,0.000156401,0.000834742,0.00134011,0.0024908,0.00472706,0.00924076,0.018276,0.0361207,0.0711053,0.1418,0.283205,
0.000150615,2.71909e-05,0.000129454,2.63173e-05,0.000129043,2.64728e-05,6.61481e-05,9.83514e-05,3.01385e-05,0.00010062,0.000111923,0.000142546,0.000124021,0.000156146,0.000827251,0.00135094,0.00249053,0.00484586,0.00925155,0.0183841,0.0361454,0.0710619,0.141832,0.283231,
0.000156325,2.67839e-05,9.43141e-05,9.45684e-05,2.61245e-05,9.43085e-05,9.70373e-05,3.03313e-05,9.53982e-05,0.000101301,0.000105682,0.000177798,0.000141164,0.000155932,0.000969258,0.00150175,0.00261745,0.00485853,0.00936506,0.018164,0.0362093,0.0720114,0.143567,0.283205,
0.000126755,2.67858e-05,0.000125991,2.66815e-05,0.00013113,2.65855e-05,9.63351e-05,9.63835e-05,2.91998e-05,0.000103709,0.000107223,0.000145165,0.000125053,0.000166127,0.000838559,0.00140121,0.00251513,0.00479403,0.00933122,0.0183962,0.0361203,0.0710025,0.143911,0.285116,
0.000164234,2.8884e-05,6.26063e-05,2.59634e-05,6.25718e-05,2.62093e-05,6.57653e-05,2.88822e-05,3.19425e-05,3.68496e-05,7.30446e-05,8.07112e-05,0.000105983,0.000136572,0.000793125,0.00134125,0.00253419,0.0048964,0.00919384,0.0181877,0.0360735,0.07105,0.145307,0.28838,
0.000148064,3.75649e-05,2.59997e-05,2.64486e-05,2.60798e-05,2.62763e-05,2.9793e-05,2.90507e-05,2.97138e-05,3.28077e-05,5.91949e-05,6.34063e-05,7.44583e-05,7.60686e-05,0.00084317,0.00136728,0.00255098,0.00471272,0.00933777,0.0181888,0.0363205,0.0726464,0.143531,0.283156,
6.15073e-05,3.12757e-05,2.66908e-05,2.62372e-05,2.61199e-05,2.63518e-05,2.95006e-05,2.71518e-05,3.10196e-05,3.14144e-05,6.11972e-05,8.57646e-05,0.000101918,9.7434e-05,0.00088919,0.00146484,0.00260845,0.00482049,0.00934628,0.0183941,0.0360916,0.072651,0.143634,0.28513,
9.62187e-05,2.89911e-05,2.85162e-05,2.62894e-05,2.79676e-05,2.67113e-05,3.01534e-05,2.94447e-05,2.93013e-05,3.08128e-05,6.51246e-05,6.45733e-05,7.50516e-05,7.83689e-05,0.000864175,0.00145746,0.00256287,0.00491305,0.00943537,0.0183576,0.0364467,0.0718014,0.143484,0.285139,
0.000148653,2.90731e-05,2.63369e-05,2.61599e-05,2.84836e-05,2.86736e-05,2.97995e-05,2.6932e-05,2.94754e-05,3.04896e-05,3.77446e-05,4.78346e-05,8.0822e-05,7.95219e-05,0.000849687,0.00143789,0.00263209,0.00486166,0.00940861,0.0181918,0.0360703,0.0710538,0.143462,0.285155,
0.000103075,2.8424e-05,0.000101688,2.64207e-05,0.000101172,2.62614e-05,9.55071e-05,2.91606e-05,0.00012035,3.13241e-05,0.000112373,0.000118773,0.000125461,0.0001584,0.0008868,0.00150407,0.00240565,0.00476967,0.00929243,0.0184072,0.0360918,0.0717586,0.14362,0.285141,
0.000100115,3.52366e-05,3.31448e-05,2.59681e-05,2.58181e-05,2.83346e-05,2.96133e-05,2.67131e-05,2.92929e-05,3.32398e-05,4.83431e-05,4.29219e-05,5.46491e-05,8.17114e-05,0.000883439,0.00149605,0.00259767,0.0048232,0.00931676,0.0183808,0.0359994,0.0719616,0.143647,0.285211,
4.75002e-05,2.69627e-05,2.64039e-05,4.11319e-05,3.37455e-05,2.65632e-05,3.00668e-05,2.92119e-05,2.95416e-05,3.08231e-05,5.87162e-05,9.29637e-05,7.64616e-05,8.38712e-05,0.00086967,0.00148013,0.00256297,0.00478902,0.00924424,0.018303,0.0363374,0.0717095,0.143489,0.28724,
0.000156654,3.49907e-05,5.98589e-05,6.44419e-05,2.59215e-05,6.69165e-05,6.59581e-05,2.9183e-05,9.8302e-05,3.38405e-05,8.18064e-05,0.000108995,0.000139718,0.000123827,0.000943412,0.00143688,0.00261786,0.00489234,0.00934701,0.0183357,0.0360974,0.0719604,0.143631,0.285269,
0.00015385,3.22107e-05,9.78159e-05,2.63462e-05,9.40552e-05,2.68407e-05,0.00010218,2.95527e-05,6.43916e-05,3.38349e-05,4.85675e-05,7.5547e-05,5.10365e-05,7.53803e-05,0.000873064,0.00134034,0.00262618,0.00482666,0.00941175,0.0183917,0.035846,0.0711147,0.141846,0.285265,
0.000141944,3.58978e-05,9.86531e-05,2.60947e-05,9.85516e-05,2.66004e-05,0.000100584,2.94978e-05,9.50443e-05,3.3671e-05,0.000106174,0.0001116,0.000118004,0.000152451,0.000950706,0.00150196,0.00260399,0.00481878,0.00934462,0.0183333,0.0360566,0.0719019,0.14171,0.287396,
0.0001068,5.35948e-05,7.72504e-05,2.61506e-05,6.47204e-05,2.85739e-05,7.11717e-05,2.91169e-05,4.6636e-05,3.13474e-05,8.17943e-05,8.36831e-05,9.86196e-05,0.000121177,0.000888583,0.00137093,0.00260525,0.00481097,0.00930355,0.0183452,0.0362931,0.0726073,0.143487,0.285311,
9.9075e-05,3.23877e-05,2.62214e-05,7.4489e-05,2.58079e-05,2.8668e-05,2.98228e-05,2.64347e-05,2.95173e-05,3.05139e-05,5.95041e-05,6.27739e-05,7.68462e-05,7.56122e-05,0.000848267,0.00143175,0.00267422,0.00490371,0.00926213,0.0183197,0.0364415,0.0711042,0.143615,0.285257,
0.000161489,3.3862e-05,6.0265e-05,2.61981e-05,6.00293e-05,2.62307e-05,6.893e-05,2.69944e-05,2.96021e-05,3.30443e-05,6.46077e-05,9.82163e-05,7.79228e-05,8.08407e-05,0.000752191,0.00136758,0.00259715,0.00488936,0.00934225,0.0183629,0.0360553,0.0724515,0.143507,0.28733,
0.000163665,2.6647e-05,9.37469e-05,2.61338e-05,9.86764e-05,2.62596e-05,0.000129502,2.84519e-05,0.000102269,3.05427e-05,0.000107102,0.000114299,0.000131317,0.000154302,0.000828193,0.0013405,0.00254706,0.0049048,0.00943716,0.0183343,0.0362913,0.0717502,0.143662,0.285453,
0.000160581,2.92631e-05,0.000103096,2.61562e-05,9.88068e-05,2.60072e-05,0.000129408,3.0187e-05,9.95062e-05,3.65041e-05,0.000107046,0.000118718,0.000124317,0.000153469,0.000830319,0.00133872,0.00249804,0.00488045,0.00934962,0.0183318,0.0360237,0.0724889,0.145108,0.287447,
0.000102515,2.70745e-05,3.14945e-05,2.86028e-05,2.58824e-05,2.60156e-05,2.94847e-05,2.65799e-05,2.71993e-05,3.28459e-05,6.42864e-05,6.91172e-05,7.45011e-05,7.74963e-05,0.000873358,0.00142891,0.00262495,0.00481474,0.00937043,0.0182445,0.0363463,0.0717652,0.141787,0.28325,
0.000161711,2.65846e-05,6.03795e-05,2.56822e-05,6.00722e-05,2.61236e-05,6.84904e-05,2.90927e-05,7.57733e-05,3.34941e-05,6.20494e-05,0.000102633,7.68676e-05,7.90171e-05,0.00358468,0.0014631,0.00262713,0.00471233,0.00931958,0.0183695,0.0364346,0.0726304,0.141775,0.285525,
0.000161439,3.28599e-05,9.40887e-05,2.601e-05,9.42321e-05,2.87453e-05,9.52873e-05,2.94195e-05,9.77479e-05,3.41125e-05,0.000128197,0.000132842,0.000145823,0.000157596,0.000851499,0.00136714,0.0025972,0.00484886,0.00940832,0.0181904,0.0361212,0.071126,0.141815,0.28547,
0.000157985,2.88906e-05,2.62745e-05,2.65157e-05,2.63192e-05,2.89418e-05,2.9888e-05,2.64999e-05,2.997e-05,3.73982e-05,6.37947e-05,6.57775e-05,7.58106e-05,7.90348e-05,0.000894264,0.00148007,0.00257995,0.00484417,0.00935314,0.0184292,0.0363894,0.0726606,0.143552,0.285545,
0.000162118,3.62387e-05,2.85786e-05,2.58721e-05,2.58265e-05,2.6078e-05,2.92649e-05,2.9169e-05,5.89713e-05,3.26205e-05,5.92303e-05,6.06421e-05,8.0944e-05,0.000107965,0.000851996,0.00146112,0.00257817,0.00484819,0.0092979,0.0181902,0.036221,0.071841,0.143451,0.285259,
0.000147642,2.94838e-05,2.61618e-05,2.60659e-05,2.62754e-05,2.84277e-05,3.28775e-05,2.94615e-05,2.7e-05,3.3401e-05,5.99939e-05,6.69267e-05,8.40388e-05,0.000100219,0.000892532,0.00148959,0.00266276,0.00479664,0.00934317,0.0183827,0.0363693,0.0717672,0.145339,0.283226,
0.000106641,2.65799e-05,2.86726e-05,2.60035e-05,2.61907e-05,2.62e-05,2.73809e-05,3.12217e-05,2.70819e-05,3.35686e-05,8.27713e-05,6.47893e-05,7.37039e-05,7.66385e-05,0.00083966,0.00144178,0.00262063,0.00485406,0.00921909,0.0182986,0.0361131,0.0710666,0.141804,0.283168,
0.0001596,2.89464e-05,5.99232e-05,2.60333e-05,5.98626e-05,2.63825e-05,6.38468e-05,2.92957e-05,2.93572e-05,3.44003e-05,6.08983e-05,6.56582e-05,7.46604e-05,0.000101154,0.000888327,0.00136148,0.0025966,0.00488438,0.00923176,0.0180872,0.0362562,0.072495,0.145152,0.285757,
0.000160976,2.89073e-05,2.85171e-05,2.6145e-05,2.63434e-05,3.33237e-05,3.24361e-05,2.95546e-05,2.95853e-05,3.05986e-05,3.95821e-05,4.90742e-05,5.23767e-05,7.82385e-05,0.000835441,0.00144365,0.00256491,0.00478226,0.00928101,0.018175,0.036279,0.0718188,0.141779,0.283321,
0.000150039,2.68798e-05,2.62707e-05,2.61739e-05,2.62782e-05,2.61851e-05,3.04738e-05,2.92053e-05,2.7285e-05,3.34121e-05,6.13388e-05,6.49104e-05,7.91783e-05,7.82525e-05,0.000852146,0.00145674,0.00256455,0.00484803,0.00925909,0.0182655,0.0363641,0.0718481,0.143657,0.283232,
6.19339e-05,3.18037e-05,2.86242e-05,2.64663e-05,2.84249e-05,2.62838e-05,2.96207e-05,2.90005e-05,2.69348e-05,3.32268e-05,6.62701e-05,6.63092e-05,8.74437e-05,8.04625e-05,0.000870802,0.00134024,0.00261702,0.00489161,0.00940714,0.0183383,0.0359805,0.0709929,0.143835,0.288102,
0.000159588,3.24594e-05,2.61469e-05,2.84966e-05,2.8939e-05,2.643e-05,2.95984e-05,2.90452e-05,3.2044e-05,3.84133e-05,3.79262e-05,4.16189e-05,5.77318e-05,8.05333e-05,0.000883264,0.00133511,0.00259858,0.00486641,0.00923124,0.0181268,0.0364108,0.0717813,0.143562,0.285752,
0.000147866,2.69013e-05,2.63136e-05,2.61795e-05,2.60342e-05,2.65557e-05,2.9969e-05,2.91308e-05,2.99187e-05,3.28068e-05,6.19162e-05,6.65719e-05,7.54977e-05,8.15038e-05,0.000833832,0.0013603,0.00260794,0.00471123,0.00937332,0.0182812,0.0361062,0.0726829,0.143648,0.283206,
9.90117e-05,3.04664e-05,3.12021e-05,2.85385e-05,2.64291e-05,2.5996e-05,2.97725e-05,2.9169e-05,3.37325e-05,3.07783e-05,6.09308e-05,6.80797e-05,0.000111314,7.74954e-05,0.000892622,0.00148761,0.00258009,0.00492591,0.00929426,0.0183205,0.0361045,0.0716735,0.141838,0.283282,
0.000147738,2.67485e-05,9.43653e-05,2.86652e-05,9.41008e-05,2.63909e-05,0.000105206,2.94605e-05,9.70326e-05,3.195e-05,0.000128395,0.000135089,0.000142619,0.000154575,0.000795174,0.00137017,0.00253917,0.00475454,0.0091277,0.0183815,0.0364149,0.0717212,0.143645,0.28575,
0.000134652,3.4471e-05,5.99707e-05,2.84994e-05,6.00573e-05,2.87434e-05,6.38217e-05,2.92258e-05,3.20878e-05,3.33851e-05,5.26505e-05,7.66441e-05,5.76284e-05,9.55109e-05,0.000768714,0.00134492,0.0025158,0.00474589,0.00933216,0.0183219,0.0363766,0.0716926,0.145139,0.285611,
0.000106111,2.65781e-05,2.60239e-05,3.37409e-05,2.6159e-05,2.87937e-05,2.99932e-05,2.64505e-05,2.96738e-05,3.2614e-05,3.79104e-05,4.1103e-05,5.94659e-05,8.02083e-05,0.000898206,0.00152677,0.00247474,0.00488948,0.00928794,0.0182985,0.0363296,0.0717591,0.143616,0.28565,
6.26948e-05,2.92808e-05,7.5019e-05,2.6376e-05,6.01411e-05,2.62205e-05,6.63474e-05,2.69115e-05,6.35637e-05,3.08929e-05,4.95082e-05,8.81776e-05,5.38472e-05,8.30824e-05,0.000762306,0.0014031,0.00247337,0.00484047,0.00924071,0.0182368,0.036367,0.0725876,0.145117,0.288179,
4.40991e-05,9.50592e-05,6.27628e-05,9.17949e-05,6.0874e-05,9.20212e-05,3.3089e-05,9.98806e-05,3.71179e-05,0.000109078,7.47303e-05,0.000148688,0.000174135,0.000201755,0.000880061,0.00139095,0.00261687,0.00480406,0.00936747,0.0183763,0.0364326,0.0726307,0.141836,0.28569,
9.67653e-05,9.49698e-05,2.65213e-05,9.35467e-05,9.15155e-05,2.6742e-05,9.77619e-05,9.55872e-05,3.04226e-05,0.000103702,0.00010773,0.000175048,0.0001365,0.000159151,0.000846405,0.00134408,0.00253059,0.00485757,0.00922365,0.0183468,0.0361261,0.071051,0.143552,0.28582,
0.000103102,3.45167e-05,6.50315e-05,2.58572e-05,7.22436e-05,2.65846e-05,6.62385e-05,2.87173e-05,6.81961e-05,3.10848e-05,7.6184e-05,7.84537e-05,9.69395e-05,0.000123429,0.000887144,0.00136302,0.00264214,0.00493947,0.00940481,0.018329,0.0363945,0.0725283,0.143474,0.288142,
9.55593e-05,2.73706e-05,9.49176e-05,2.65539e-05,9.42703e-05,2.63602e-05,9.56692e-05,2.69441e-05,0.000112254,4.03291e-05,0.000119439,0.000111809,0.000129783,0.000155739,0.000828569,0.00134619,0.00250765,0.0048552,0.00932097,0.0183399,0.0362627,0.0725632,0.141789,0.28565,
9.80264e-05,3.51379e-05,2.60845e-05,2.62139e-05,2.85264e-05,2.65557e-05,2.96589e-05,2.92193e-05,2.91551e-05,3.03909e-05,3.79486e-05,4.14141e-05,5.68796e-05,7.7649e-05,0.000883397,0.00141338,0.00259073,0.00489999,0.00930695,0.018414,0.035896,0.0725806,0.141885,0.28585,
0.000149222,2.92575e-05,6.01709e-05,6.00219e-05,2.61618e-05,6.01085e-05,6.6055e-05,3.00277e-05,2.94251e-05,3.077e-05,7.71256e-05,0.000110254,9.8113e-05,0.000123216,0.000908581,0.00148642,0.00262103,0.00490178,0.00942058,0.0183388,0.0364273,0.0718737,0.143541,0.288233,
0.00010494,3.2668e-05,9.3244e-05,2.8654e-05,9.32151e-05,2.70344e-05,9.83821e-05,2.93329e-05,0.000115308,3.11183e-05,0.0001162,0.000109461,0.00012061,0.0001611,0.000883868,0.00149622,0.00256219,0.00482068,0.00939127,0.0183936,0.0364293,0.0717452,0.141881,0.28578,
9.51225e-05,2.67169e-05,9.39481e-05,2.60985e-05,9.32291e-05,2.64514e-05,9.50769e-05,2.66721e-05,0.000125615,3.23961e-05,0.000116458,0.000109284,0.000117895,0.000158265,0.000799432,0.00134447,0.00269204,0.00490005,0.00933543,0.0182473,0.0361543,0.0717484,0.141829,0.285669,
0.000162361,2.9074e-05,9.39947e-05,2.62307e-05,9.38233e-05,2.62726e-05,0.000128148,3.10503e-05,9.96031e-05,3.38284e-05,0.000114947,0.000109509,0.000119409,0.000158177,0.000840306,0.00136875,0.00260085,0.00484605,0.00934091,0.0180566,0.0361563,0.0717248,0.143521,0.288104,
0.000158989,2.68212e-05,9.36845e-05,2.84705e-05,9.37069e-05,2.64281e-05,9.57893e-05,2.91336e-05,9.77386e-05,3.5706e-05,0.000124543,0.0001166,0.000121882,0.00015355,0.000900961,0.00152395,0.0025046,0.00481,0.00935525,0.0181541,0.0360765,0.0719638,0.145365,0.285726,
4.38951e-05,2.63769e-05,2.62717e-05,2.84519e-05,2.59941e-05,2.61413e-05,2.95909e-05,2.9739e-05,2.69376e-05,3.10186e-05,3.67993e-05,4.50639e-05,8.56733e-05,7.5385e-05,0.000822243,0.00145458,0.00257767,0.00494769,0.00929134,0.0183226,0.0363902,0.0726124,0.143568,0.285592,
4.46448e-05,2.69208e-05,4.08078e-05,2.66805e-05,6.27618e-05,2.61618e-05,7.09612e-05,2.68724e-05,7.06641e-05,3.36803e-05,4.6473e-05,0.000106048,5.46295e-05,7.48094e-05,0.000889545,0.00142247,0.00252488,0.00486977,0.00935183,0.018375,0.0362373,0.0724419,0.145251,0.285625,
6.92094e-05,9.68156e-05,2.61366e-05,9.39202e-05,2.61562e-05,9.39704e-05,2.96943e-05,9.44696e-05,2.68882e-05,0.000119214,4.7789e-05,0.000108421,0.000125549,0.000162385,0.000944274,0.00141716,0.00258942,0.00484361,0.00931126,0.0182,0.0359868,0.0725443,0.14361,0.283252,
0.000160615,2.75522e-05,2.64999e-05,2.61571e-05,2.61925e-05,2.64551e-05,2.99765e-05,3.6709e-05,2.94289e-05,3.43593e-05,5.13215e-05,5.01126e-05,5.27734e-05,7.91904e-05,0.000871275,0.00133409,0.00271988,0.00496546,0.00934992,0.0183848,0.0363949,0.0717976,0.143583,0.2857,
0.000155387,2.91467e-05,2.84538e-05,2.86177e-05,2.63732e-05,2.61012e-05,3.00556e-05,3.21651e-05,2.69357e-05,3.32044e-05,4.12697e-05,4.62905e-05,7.09509e-05,8.22172e-05,0.000854857,0.00149082,0.00263853,0.00487151,0.00925152,0.0181445,0.0363498,0.0717621,0.14188,0.283215,
6.0129e-05,2.92975e-05,2.60761e-05,2.59494e-05,3.05958e-05,2.88663e-05,2.96216e-05,2.93516e-05,2.94624e-05,3.30908e-05,3.71952e-05,8.97311e-05,9.75151e-05,7.91764e-05,0.00085522,0.00145749,0.0025248,0.00485353,0.00930203,0.0183997,0.0359929,0.0718548,0.141904,0.285765,
5.91213e-05,0.000101908,2.61394e-05,9.36268e-05,2.80058e-05,9.20277e-05,3.2885e-05,9.7448e-05,5.33434e-05,9.94839e-05,4.74947e-05,0.000121226,0.000127236,0.000154759,0.000896235,0.001461,0.00262088,0.00485815,0.00934692,0.0183457,0.036336,0.0726342,0.145345,0.288147,
0.000155299,2.90815e-05,0.000101567,2.92351e-05,9.91905e-05,2.86847e-05,0.000100113,5.76982e-05,9.88385e-05,3.67444e-05,0.000124548,0.000116621,0.000129957,0.000154211,0.000897067,0.0014969,0.00262974,0.00488625,0.00926267,0.0184144,0.0361982,0.072496,0.145222,0.288194,
4.36045e-05,6.5472e-05,2.63797e-05,5.96689e-05,2.59718e-05,5.98952e-05,3.00407e-05,6.81533e-05,2.66954e-05,3.03956e-05,9.38624e-05,8.52421e-05,9.73865e-05,0.000119665,0.000877595,0.00147775,0.00260961,0.00491728,0.00933844,0.0181464,0.0362514,0.0724934,0.145275,0.288177,
0.000160147,2.68295e-05,9.85945e-05,2.58517e-05,9.87379e-05,2.60556e-05,9.91393e-05,6.47474e-05,3.12971e-05,0.000100448,0.000116193,0.000120366,0.00012642,0.000122359,0.000897236,0.00149479,0.00260795,0.00484124,0.00932846,0.0181413,0.0363076,0.071682,0.141849,0.288232,
0.000153787,2.66125e-05,9.87565e-05,2.63294e-05,9.9401e-05,2.64272e-05,9.98611e-05,2.90154e-05,9.51402e-05,3.34177e-05,0.000189979,0.000112686,0.000128952,0.000155491,0.000839261,0.00142603,0.00251619,0.00474384,0.00937162,0.0182481,0.0363392,0.0726223,0.143571,0.283254,
9.78485e-05,2.98591e-05,2.65231e-05,2.62028e-05,2.63415e-05,2.64747e-05,3.23765e-05,2.98861e-05,2.94354e-05,3.33525e-05,5.86696e-05,6.39409e-05,0.000103443,7.95797e-05,0.000825662,0.00143093,0.00256761,0.0049444,0.00934928,0.018342,0.0363435,0.0724503,0.145168,0.288177,
0.000115587,2.64375e-05,3.0512e-05,2.61739e-05,2.62205e-05,2.62726e-05,3.00808e-05,2.66321e-05,3.87402e-05,3.05129e-05,4.95501e-05,4.13712e-05,8.41767e-05,7.98283e-05,0.000909372,0.00156196,0.00262123,0.00484096,0.00935074,0.018372,0.0363817,0.0726582,0.143505,0.285821,
4.39165e-05,2.75178e-05,2.68789e-05,2.68128e-05,2.69376e-05,2.68547e-05,3.24482e-05,3.00594e-05,2.98237e-05,3.33255e-05,5.97099e-05,6.42678e-05,7.69151e-05,7.88383e-05,0.000898215,0.00142187,0.00266581,0.0048703,0.00934687,0.0181773,0.0360563,0.0711241,0.141936,0.288213,
4.40469e-05,2.66284e-05,2.61376e-05,2.59858e-05,2.85786e-05,3.1054e-05,3.01348e-05,2.91793e-05,3.00324e-05,3.10149e-05,5.10346e-05,4.17614e-05,0.000103706,7.88532e-05,0.000877418,0.00136918,0.00259092,0.00489102,0.00938031,0.0183698,0.0360045,0.0726091,0.14357,0.288179,
9.28901e-05,2.69488e-05,2.4247e-05,2.64309e-05,2.65855e-05,2.44491e-05,3.03192e-05,2.77404e-05,2.98563e-05,3.31281e-05,4.88879e-05,4.43831e-05,9.06922e-05,7.66777e-05,0.000753969,0.0013592,0.00248034,0.00486015,0.00934692,0.0182437,0.0361082,0.0717084,0.141775,0.283169,
